瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),碍荐 拌加矫埃(hr),10盒 弥促 碍荐樊(mm),1矫埃 弥促碍荐樊(mm),弥措 鉴埃 浅加(m/s),弥措 浅加(m/s),弥促浅氢(16规困),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),钦拌 老炼矫埃(hr),1矫埃 弥促老荤樊(MJ/m2)
236,何咯,2010-01-03,-2.2,-6.1,2.1,,,,7.1,4,20,-8.6,34,62,7.9,
236,何咯,2010-01-04,-1.2,-3.3,4.6,,,,10.4,5.7,20,-6.4,40,69.1,.2,
236,何咯,2010-01-05,-4.8,-10.7,-1,,,,10,5.2,340,-9.6,47,69.5,4.6,
236,何咯,2010-01-06,-7.7,-12.4,-2.5,,,,8.1,4.9,70,-11.5,53,75.3,5.4,
236,何咯,2010-01-07,-6.1,-9.1,-1.7,,,,7.3,4,50,-10.8,51,70.4,5.5,
236,何咯,2010-01-08,-6.7,-12.9,1.1,,,,4.9,2.9,20,-10.6,49,75.4,8.5,
236,何咯,2010-01-09,-4.6,-10.3,-.6,,,,3.4,2.3,20,-7,65,83.4,.2,
236,何咯,2010-01-10,-2.3,-5.9,2,,,,8.3,4.9,20,-5.4,56,80.1,0,
236,何咯,2010-01-11,-.9,-4.7,2,,,,7.4,4.2,340,-5.7,59,70.3,0,
236,何咯,2010-01-12,-4.1,-6.7,-.3,,,,7.2,4.4,360,-12.5,34,52.9,7.4,
236,何咯,2010-01-13,-9,-12.9,-3.6,,,,10.1,5.7,360,-14,44,67.9,6.2,
236,何咯,2010-01-14,-6.4,-13.7,.9,,,,5.9,3.9,230,-11.4,46,69,6.8,
236,何咯,2010-01-15,-2.5,-7.2,4.6,,,,6.4,4.5,340,-6.9,55,71.8,5.2,
236,何咯,2010-01-16,-5.2,-11.4,3.6,,,,5.4,2.5,50,-11.6,24,66.1,8.9,
236,何咯,2010-01-17,-3.8,-11.4,4.9,,,,5.4,3.8,50,-9.8,36,66.3,8.9,
236,何咯,2010-01-18,-1.2,-8.4,7.8,,,,4.1,2.2,70,-5.6,47,73.9,5.4,
236,何咯,2010-01-19,2.3,-5,9,,,,6.3,2.4,320,-2.4,43,73.5,3,
236,何咯,2010-01-20,5.8,3.4,9.4,,,,6.3,3.5,320,4.8,74,94.1,0,
236,何咯,2010-01-21,-.1,-5.3,7.4,,,,8.1,5,340,-6.6,35,63.6,8.5,
236,何咯,2010-01-22,-3.3,-6.5,2.2,,,,8.6,4.9,340,-10.6,31,58.9,7.9,
236,何咯,2010-01-23,-2.4,-6.6,2.2,,,,7.9,3.1,270,-6.6,46,74.1,5.1,
236,何咯,2010-01-24,-.3,-5.6,4.9,,,,6.3,3.8,180,-3.5,59,80.1,3.3,
236,何咯,2010-01-25,-.3,-5.9,3.3,,,,11.1,6.4,320,-7.4,25,61.3,8,
236,何咯,2010-01-26,-3.4,-9.7,4.3,,,,6.6,2.3,230,-9.1,35,68.4,9,
236,何咯,2010-01-27,-.8,-7.3,3.5,,,,3.3,1.8,250,-3.3,47,84.3,2.7,
236,何咯,2010-01-28,2.8,-2.3,7.1,,,,12,5,320,-3.1,36,68.1,6.7,
236,何咯,2010-01-29,-1,-5.8,5.5,,,,8,5,50,-5.9,36,71.8,8,
236,何咯,2010-01-30,.8,-4.4,8.3,,,,5.2,2.9,200,-4.2,39,72.3,5.1,
236,何咯,2010-01-31,2.4,-2.7,9.8,,,,5.5,3.4,290,-1.6,46,76.9,6.1,
236,何咯,2010-02-01,2.3,-.1,7.2,,,,8.4,4.7,320,-3,32,70.9,3.6,
236,何咯,2010-02-02,-2.8,-7.6,.9,,,,9.7,6.1,340,-15.8,21,39.3,7.4,
236,何咯,2010-02-03,-5.7,-9.8,-.4,,,,9.2,5,340,-14.9,21,52.4,9.2,
236,何咯,2010-02-04,-3.4,-9.7,2.8,,,,7.6,4.3,320,-9.5,32,65.8,8.8,
236,何咯,2010-02-05,-2,-6.3,3.1,,,,6.9,4.2,340,-12.2,23,49.1,8.9,
236,何咯,2010-02-06,-3.3,-10.8,5.2,,,,4.8,2.8,50,-13.1,15,53.9,9.4,
236,何咯,2010-02-07,.3,-7.9,8.7,,,,3.8,2.1,290,-9.2,18,53.1,5.1,
236,何咯,2010-02-08,3.4,1.9,4.9,,,,5.8,2.9,200,.2,56,80.6,0,
236,何咯,2010-02-09,5.4,3.3,6.6,,,,9.1,3.9,20,4.5,89,94.3,0,
236,何咯,2010-02-10,5.7,5,6.4,,,,6.6,3.7,20,4.3,87,91.1,0,
236,何咯,2010-02-11,2.5,1,5.4,,,,6.9,3.4,20,1,83,90,0,
236,何咯,2010-02-12,1.5,.2,3.2,,,,4.4,2.6,290,-.6,78,86,.1,
236,何咯,2010-02-13,-.5,-3.4,2.3,,,,6.4,4,290,-6,47,66.6,3.2,
236,何咯,2010-02-14,-1.2,-4.7,2.1,,,,5.8,3,70,-8,33,62.9,0,
236,何咯,2010-02-15,-1,-5.3,4.3,,,,8.1,4.4,20,-9.9,26,53.9,5.3,
236,何咯,2010-02-16,-2,-6.9,3.7,,,,7.3,4.5,340,-11.7,17,50.1,9.2,
236,何咯,2010-02-17,-1.2,-7.2,3.5,,,,6.3,3.6,270,-9.1,29,58.9,4.5,
236,何咯,2010-02-18,-.9,-5.3,2.2,,,,11.8,6.8,320,-9.8,24,54.8,8.6,
236,何咯,2010-02-19,-.9,-6.5,6.7,,,,7.9,4.2,290,-7.1,24,67.4,8.5,
236,何咯,2010-02-20,1.4,-5.4,10.8,,,,7.1,4.5,290,-4.9,31,68.3,9.4,
236,何咯,2010-02-21,2.8,-5.1,12.1,,,,7.7,4.7,250,-2.7,35,71.3,8.8,
236,何咯,2010-02-22,3.4,-2.5,12.5,,,,3.7,2.6,160,.6,56,83.3,3.3,
236,何咯,2010-02-23,5.8,-3.5,18,,,,7.4,5.4,290,-.5,26,70.9,8.7,
236,何咯,2010-02-24,11.1,-1.7,20.2,,,,8.6,5,160,5.3,43,71,5.7,
236,何咯,2010-02-25,14.2,12.1,17.4,,,,7,4.4,160,12.6,67,90.4,0,
236,何咯,2010-02-26,12.1,7.9,16.6,,,,6.5,3.5,360,10,71,87.5,1,
236,何咯,2010-02-27,7.6,4.9,11.4,,,,6.7,3.8,50,4,57,79.3,0,
236,何咯,2010-02-28,8.1,3.3,13.5,,,,5.8,2.8,20,3.9,54,76.8,4.3,
236,何咯,2010-03-01,5.9,4.6,8.4,,,,16.4,4.8,70,3.9,66,87.4,0,
236,何咯,2010-03-02,4.5,.4,7.3,,,,7.1,4,360,1.6,69,82.1,0,
236,何咯,2010-03-03,5.8,-1.7,12.4,,,,8.3,4.3,50,-1.3,34,63.6,8.2,
236,何咯,2010-03-04,6.7,5.4,7.8,,,,6,3.5,50,3.4,52,80.6,0,
236,何咯,2010-03-05,6.9,4.9,9.2,,,,5.3,3.1,360,4,63,82.6,0,
236,何咯,2010-03-06,6.3,3.7,9.5,,,,10.6,4.1,90,1.9,65,74.4,0,
236,何咯,2010-03-07,5.9,2.2,9.6,,,,10.4,4.6,70,-1.3,47,60.3,4.2,
236,何咯,2010-03-08,5,.2,10.1,,,,9.5,5.3,90,-3.7,35,54.4,6.2,
236,何咯,2010-03-09,2.1,-1.5,4.6,,,,9.4,4.3,20,-.5,54,83.1,0,
236,何咯,2010-03-10,.2,-2.5,2.2,,,,5.7,3.5,290,-3.9,64,74.3,.3,
236,何咯,2010-03-11,3.2,-3.8,8.4,,,,13.9,4.6,250,-2.3,42,69,6.9,
236,何咯,2010-03-12,7.9,3.6,15.1,,,,17.4,10.1,160,2,50,66.6,3.2,
236,何咯,2010-03-13,5.7,1.6,12,,,,6.9,4.1,360,-8.8,13,37.6,6.9,
236,何咯,2010-03-14,8.8,2.3,12.4,,,,8.3,5.2,50,-.6,30,53.4,1.3,
236,何咯,2010-03-15,9.2,4.2,13.9,,,,10.2,5.3,290,4.7,40,75.6,1.9,
236,何咯,2010-03-16,2.9,-1.8,7.6,,,,12.5,6.8,320,-7.7,28,47.5,9.2,
236,何咯,2010-03-17,.7,-4.1,5.1,,,,7,4.7,50,-3.2,38,76.6,2.2,
236,何咯,2010-03-18,1.4,-3.1,6.3,,,,11.3,4.9,340,-5.1,30,65.6,10.4,
236,何咯,2010-03-19,5.5,-5,14.5,,,,7.9,4.7,140,-1.6,30,64.3,9.7,
236,何咯,2010-03-20,9.1,5,17.9,,,,11.4,7.2,250,5.2,58,77.1,.5,
236,何咯,2010-03-21,4.6,.2,9.3,,,,15.5,6.4,320,-6.5,22,48,11,
236,何咯,2010-03-22,3.9,0,7.2,,,,7.5,3,50,-1.4,47,69.3,0,
236,何咯,2010-03-23,7.7,3.1,14,,,,8.2,3.7,20,.8,31,63.8,1.5,
236,何咯,2010-03-24,10.2,3.9,15.3,,,,6.3,3.6,20,.5,29,54.3,3.9,
236,何咯,2010-03-25,7.2,2.1,12.2,,,,13.4,6.3,320,-5.1,19,44.4,2.7,
236,何咯,2010-03-26,3.5,-3.4,8.1,,,,10.3,6.2,250,-8.6,14,44.9,9.6,
236,何咯,2010-03-27,6.9,2.2,11.5,,,,9.8,6.3,140,1.2,51,67.9,3.9,
236,何咯,2010-03-28,6.4,.4,11.9,,,,8.6,4.8,320,-4.4,15,51.3,10.8,
236,何咯,2010-03-29,5.6,-2.7,14.7,,,,6.8,4.5,230,-4.3,23,54.5,11.3,
236,何咯,2010-03-30,7.8,.3,15.1,,,,5.5,3.2,140,-.3,26,59.8,2.2,
236,何咯,2010-03-31,8.6,6.1,9.7,,,,6.9,4.4,70,6.8,52,89.5,0,
236,何咯,2010-04-01,8.1,1.8,10.8,,1,3,7.1,3.5,340,6.4,70,89.5,0,
236,何咯,2010-04-02,5.8,-1.3,12.3,,,,9.6,5.5,250,-1.9,24,61.3,10.8,
236,何咯,2010-04-03,5.4,-1.8,13.2,,,,7.1,4.2,340,-6.3,15,49.3,11.3,
236,何咯,2010-04-04,7.5,-2,17.9,,,,8.2,4.6,250,-3,19,53.3,11,
236,何咯,2010-04-05,12.2,4.1,19.2,,,,7.6,4.2,270,3.5,34,58,9.5,
236,何咯,2010-04-06,9.2,2.8,14.1,,,,8.9,5.2,340,1.4,23,61.1,4.3,
236,何咯,2010-04-07,6.8,-1.2,14.9,,,,7.4,4.4,320,-4.4,19,49.8,11.2,
236,何咯,2010-04-08,7.9,-1.5,17.4,,,,7.3,4,250,-1.3,15,58.4,11,
236,何咯,2010-04-09,11.2,3.2,20.7,,,,5.3,2.5,270,-.7,15,51,8.9,
236,何咯,2010-04-10,10.8,6,16.2,,,,6.9,4,360,5.5,39,70.5,0,
236,何咯,2010-04-11,14.1,8.1,20.2,,,,7.2,4.4,110,6.1,45,60.8,2.7,
236,何咯,2010-04-12,13.5,10.8,18.7,,.5,2,7.1,4.5,50,6.9,46,65.9,1.5,
236,何咯,2010-04-13,6.3,3.6,11,,.5,1.3,13.1,7,320,-3.8,31,50.4,8.5,
236,何咯,2010-04-14,4,.2,7.9,,,,9.1,4.7,360,-7.7,20,46.9,3,
236,何咯,2010-04-15,6.6,-1.5,14,,,,7.7,4.3,20,-5.6,13,50.9,8.8,
236,何咯,2010-04-16,6.9,-.5,14.9,,,,8.1,5.3,250,-2.8,27,53.1,11,
236,何咯,2010-04-17,7.7,-1.3,17.4,,,,6.5,3.6,110,-1.2,18,60.1,10.7,
236,何咯,2010-04-18,9.9,3.3,16.9,,,,7,3.7,70,3.6,26,70,0,
236,何咯,2010-04-19,14.5,8.7,20.4,,,,8.4,4.8,180,8.6,46,69.5,0,
236,何咯,2010-04-20,16.9,8.3,25,,,,7.9,4.7,340,9.8,38,66.8,6.4,
236,何咯,2010-04-21,13.1,8.4,19.6,,1,2,7.6,4.2,110,8.2,46,74.8,0,
236,何咯,2010-04-22,11.1,8,13.7,,1,3,7.5,4.9,110,6,58,72.1,.3,
236,何咯,2010-04-23,11.4,6.6,17.3,,.1,.1,9.2,5.6,320,4.2,27,64.9,9.1,
236,何咯,2010-04-24,10.6,4.9,18.9,,,,9.4,5.5,340,.4,14,58.4,9.6,
236,何咯,2010-04-25,12.5,2,22.3,,,,5.5,3.2,270,-.8,13,48.4,10.1,
236,何咯,2010-04-26,12,8,17.4,,1.5,5.5,5.7,3.6,140,6.9,32,74,0,
236,何咯,2010-04-27,8.9,5.3,12.2,,.5,.5,13.3,7.5,250,3.5,47,69.9,2.7,
236,何咯,2010-04-28,5.8,3.3,9.2,,1,3.5,12.2,6.8,290,2,63,77.1,.7,
236,何咯,2010-04-29,10.3,4.9,14.7,,,,9.6,4.9,250,2.6,36,60.4,11.2,
236,何咯,2010-04-30,11,5.3,16.9,,,,9.7,5.2,290,2.4,30,60,10.3,
236,何咯,2010-05-01,10.6,2.1,19.4,,,,8.3,5.4,250,2.4,26,63,11.7,
236,何咯,2010-05-02,16,4.3,25.9,,,,8.1,4.8,230,7.6,29,62,12.1,
236,何咯,2010-05-03,20.3,17.4,25,,,,12,6,250,15.3,59,73.5,4,
236,何咯,2010-05-04,20.5,14.9,26.9,,,,9.3,5.1,160,14.1,42,69.6,4.5,
236,何咯,2010-05-05,20.4,12.5,26.6,,,,8.4,5,160,12.7,35,64.9,3.3,
236,何咯,2010-05-06,15.4,9.2,21.2,,1.5,4,11.8,7.3,270,11.8,53,80.1,1.9,
236,何咯,2010-05-07,14.7,6.4,22.7,,,,9.3,4.3,320,5.6,26,60.5,10.9,
236,何咯,2010-05-08,16.6,8.1,24.7,,,,6.7,4.4,250,8.8,26,64,9.8,
236,何咯,2010-05-09,18.8,11.7,27,,,,5.9,3.1,230,7.6,16,54.8,4.1,
236,何咯,2010-05-10,17.6,11.2,23.3,,,,8.5,4.6,340,3.7,16,43.4,9.2,
236,何咯,2010-05-11,13.9,7,21.8,,,,9.5,5.4,250,5,22,60,9.8,
236,何咯,2010-05-12,13.6,6.7,21.8,,,,8.6,4.7,320,6.5,33,66.5,10.1,
236,何咯,2010-05-13,14.3,7.2,22.3,,,,8.4,3.8,270,7.7,33,69.1,6.1,
236,何咯,2010-05-14,16.6,8.4,25.4,,,,7.9,4.5,290,6.1,20,57.8,12.1,
236,何咯,2010-05-15,15.8,10,23.2,,,,6.9,2.9,20,7.9,33,62.9,.9,
236,何咯,2010-05-16,17.9,7.8,27.9,,,,7,4.4,230,7.4,21,56.1,11.8,
236,何咯,2010-05-17,19.4,10.4,27.6,,3.5,12,6.8,3.9,140,11,26,64.3,9.1,
236,何咯,2010-05-18,18.8,17.5,20.3,,3,10.5,7.2,3.9,160,17.5,90,92.3,0,
236,何咯,2010-05-19,18.4,15.4,24,,.1,.2,7.2,4.7,250,15,56,82.1,4.6,
236,何咯,2010-05-20,20,14.4,27,,,,7.6,4.9,250,13.5,37,69.6,10.4,
236,何咯,2010-05-21,21.7,13.4,32.2,,,,6.4,3.6,250,10.7,14,57.6,8.8,
236,何咯,2010-05-22,17.6,14.4,23.4,,2,7,9.3,5,70,13.1,55,76.5,0,
236,何咯,2010-05-23,16,14.5,17.4,,1.5,5.5,8.5,5.2,50,14.5,87,90.9,0,
236,何咯,2010-05-24,14.8,13.9,17,,.5,1.5,8.7,4.9,250,12.4,76,86.1,.3,
236,何咯,2010-05-25,15.7,13,19.9,,.5,.9,7.7,5.5,250,12.1,64,80.1,3.1,
236,何咯,2010-05-26,17.8,12.9,24.4,,,,8.4,4.2,20,10.7,40,65.3,7.2,
236,何咯,2010-05-27,18.1,12,24.8,,,,7.1,4.8,50,8.7,30,57.3,11,
236,何咯,2010-05-28,16.7,13.6,19.9,,,,4.5,2.6,250,12.9,57,79.4,0,
236,何咯,2010-05-29,19.5,14.3,25.7,,,,6.2,3.7,110,12.7,31,67.9,9.5,
236,何咯,2010-05-30,19.2,14.4,24.8,,,,5.4,3.5,110,11.7,28,65.3,7.2,
236,何咯,2010-05-31,18.7,14.4,24.5,,,,6.9,4.2,20,7,25,48.6,7.7,
236,何咯,2010-06-01,18.4,12.1,25.4,,,,7.2,3.9,70,8.7,25,57.6,12.9,
236,何咯,2010-06-02,19.9,11.5,27.5,,,,7.4,4.6,270,11.6,34,62,9.6,
236,何咯,2010-06-03,22.1,16.1,29.2,,,,5.8,3.1,20,12.7,30,58.3,9.7,
236,何咯,2010-06-04,22.2,14.6,29.7,,,,6.9,4.2,20,11.8,29,55.8,12.1,
236,何咯,2010-06-05,21.8,13.8,30.2,,,,6.6,3.6,340,10.4,26,52.6,9.9,
236,何咯,2010-06-06,23.3,15.4,32.2,,1.5,5.5,7.5,3.7,90,12.7,26,56.5,10.4,
236,何咯,2010-06-07,23.1,16.9,31.4,,,,6.2,4.1,230,15,18,66.1,12.7,
236,何咯,2010-06-08,22.9,15.9,30,,,,8.1,4.6,140,11.6,26,55.4,12.9,
236,何咯,2010-06-09,23.6,14.7,32.4,,,,7.9,4.3,110,12.6,22,55.6,12.5,
236,何咯,2010-06-10,23.5,16.8,31.6,,,,5.9,4.4,290,14.2,25,60.3,8.5,
236,何咯,2010-06-11,23.2,16.8,30,,.9,1,5,2.8,20,15.6,35,65.4,3.5,
236,何咯,2010-06-12,21.4,18.5,25.4,,1,2.5,6.1,3.1,50,17.5,61,79,.1,
236,何咯,2010-06-13,24.1,20.2,29.9,,.1,.1,5.7,3.4,320,18.6,45,72.4,2.2,
236,何咯,2010-06-14,24.1,21.3,28.3,,.1,.1,6.5,3.7,360,19.4,58,76,3.4,
236,何咯,2010-06-15,24.1,21,29.3,,.2,.3,7,4.8,250,19.6,57,77.3,2.7,
236,何咯,2010-06-16,23,19.6,27.9,,,,7.3,4,250,18.4,56,76.4,5.3,
236,何咯,2010-06-17,24.3,18.6,29,,,,5.4,3.3,50,18.8,49,73,2.2,
236,何咯,2010-06-18,25.8,22.6,31.9,,.1,.1,6.5,4.1,230,19.8,44,71.3,1.5,
236,何咯,2010-06-19,23.4,20.8,27.9,,2.5,5,5.8,3.9,250,19.3,57,78.8,1.7,
236,何咯,2010-06-20,22.9,19.4,28.2,,.5,.5,7.6,5.8,250,18.7,56,78.4,5.8,
236,何咯,2010-06-21,21.9,18.4,28.7,,,,5.1,3.4,230,16.9,44,75.3,5.4,
236,何咯,2010-06-22,22,15.9,28.1,,,,8.5,6,250,14.4,29,65.8,5.4,
236,何咯,2010-06-23,22.9,17.1,29.5,,,,5.6,3.5,200,13.4,29,58.9,10.2,
236,何咯,2010-06-24,23.6,17.4,30.9,,,,5.9,4.1,250,15.9,31,66,10.2,
236,何咯,2010-06-25,24.9,18.2,33.8,,4,5,7,4.3,110,16.3,28,63,7.6,
236,何咯,2010-06-26,23.2,20,27.7,,.5,1,5.4,3.1,50,19.8,62,82,.8,
236,何咯,2010-06-27,22.5,20.4,24.3,,1,2,7.5,4.5,250,20.2,78,87.5,.2,
236,何咯,2010-06-28,23.8,19.9,30.1,,,,5.6,3.5,70,19.6,44,79.4,4.9,
236,何咯,2010-06-29,24.6,19.7,31,,,,5.7,3.2,230,19.1,44,73.6,6.2,
236,何咯,2010-06-30,24.5,20.8,28.5,,,,4.5,2.6,270,20.2,60,78,.3,
236,何咯,2010-07-01,24.2,23,25.7,,.1,.2,3.5,2.2,160,22,84,88.3,0,
236,何咯,2010-07-02,25.3,24,26.6,,2,6,6.8,4,160,23.2,82,88.6,0,
236,何咯,2010-07-03,25.5,23.5,28.8,,1,1.5,6.1,3.8,250,22.4,69,83.9,.9,
236,何咯,2010-07-04,25.9,23.1,30,,,,5.2,3.1,250,22.3,64,81.5,.6,
236,何咯,2010-07-05,25.7,22.6,30.2,,.1,.2,6.4,4.2,250,21.6,61,79.3,3.3,
236,何咯,2010-07-06,25.8,20.4,31.6,,,,6.8,4.3,250,20.3,45,73.9,8.7,
236,何咯,2010-07-07,25.8,20.4,31.4,,,,7,4,250,18.1,36,65.4,10.5,
236,何咯,2010-07-08,24.3,19,30.2,,.2,.5,6.3,3.9,270,18,43,70.5,5.6,
236,何咯,2010-07-09,25.1,20.6,31.8,,.1,.1,5.6,3,20,17.7,37,66.6,5.9,
236,何咯,2010-07-10,26.2,20.2,31.9,,,,5.2,3,20,19,43,66.4,1.9,
236,何咯,2010-07-11,23,20.9,26.7,,3,8.5,6.3,3.6,90,19.3,55,80.9,.6,
236,何咯,2010-07-12,25.6,20.9,30.2,,,,4.8,3,110,19.6,51,70.6,5.9,
236,何咯,2010-07-13,25.6,21.8,30.1,,,,6.4,4.2,110,19.2,49,69.4,5.6,
236,何咯,2010-07-14,25.1,20,30.9,,,,6.2,4,250,19.4,48,72.5,8.7,
236,何咯,2010-07-15,26.2,20.4,31.6,,,,4.1,2.5,290,19.5,46,68.9,6.6,
236,何咯,2010-07-16,24.4,22.9,27.8,,3,5.5,9.9,5.9,160,21.8,69,85.9,0,
236,何咯,2010-07-17,25.6,23.7,27.7,,4.5,14,9.2,5.2,180,22.7,75,84.5,0,
236,何咯,2010-07-18,27.8,24.5,31.6,,,,10.9,6.1,200,21.5,56,69.5,4.6,
236,何咯,2010-07-19,27.2,22.9,32.5,,,,8.5,4.9,200,21.8,53,73.6,7,
236,何咯,2010-07-20,28.2,22.9,32.8,,,,8.6,5.2,180,21.2,50,67.3,9.1,
236,何咯,2010-07-21,28.8,25.8,32.4,,0,0,9.2,5.4,200,21.8,55,66.6,3.5,
236,何咯,2010-07-22,27.8,24.2,32.5,,,,7.7,4.3,200,22.6,55,74.4,7.2,
236,何咯,2010-07-23,24.7,22.1,30,,14,38.5,12,5.4,200,21.7,68,83.9,.5,
236,何咯,2010-07-24,25.4,21.8,30.7,,1.5,4,7.3,3.9,160,21.8,60,81.9,2.5,
236,何咯,2010-07-25,25.3,22.4,30.5,,14,22,8.5,4.6,140,21.9,57,82.3,3.5,
236,何咯,2010-07-26,26.5,22.7,31.4,,,,7.8,4.7,290,21.6,53,76.4,6.8,
236,何咯,2010-07-27,26.6,22.6,32.5,,1,2.5,10.4,5,230,21.5,48,75.8,8.4,
236,何咯,2010-07-28,24.9,22.1,29.6,,2,6,8.5,5.6,50,21.9,66,84.1,2,
236,何咯,2010-07-29,27.1,23.8,31.9,,,,4.9,3.2,290,22.4,54,76.4,2.9,
236,何咯,2010-07-30,27,23.8,31.5,,.1,.1,6.5,4.2,250,22.8,60,79.1,5.9,
236,何咯,2010-07-31,26.9,23.6,31.2,,,,8.1,4.7,160,23.1,65,80.5,2.7,
236,何咯,2010-08-01,28.4,26.2,32.7,,,,7.3,4.9,180,23.6,58,76.1,5.7,
236,何咯,2010-08-02,27.3,24.5,31.1,,,,5.6,4,250,23.8,68,81.6,1.9,
236,何咯,2010-08-03,27.8,22.6,33.5,,,,4.8,3,160,22.3,52,73.8,6.4,
236,何咯,2010-08-04,29,25.1,33.6,,.2,.3,4.7,2.4,160,24.4,57,77,3.3,
236,何咯,2010-08-05,29,25.6,34.8,,,,7.5,4.3,160,24.5,50,78.5,6.2,
236,何咯,2010-08-06,27.9,25.3,32,,2.5,5.5,9.2,4.6,270,24.3,62,81.8,3.7,
236,何咯,2010-08-07,27.5,24,32.2,,1,1,6.6,3.8,200,22.9,55,77.4,4,
236,何咯,2010-08-08,27.8,23.1,33.4,,1,1.5,7.3,4.3,160,21.1,40,69.6,11.2,
236,何咯,2010-08-09,28.8,22.7,34.9,,,,5.1,2.7,20,21.9,41,69.3,11.4,
236,何咯,2010-08-10,26.6,25.1,31.8,,3,6.5,9.3,4.2,110,23.8,62,85.3,.6,
236,何咯,2010-08-11,28,24.4,32.6,,.5,1.5,8.4,4.1,360,22.6,58,73.3,2.8,
236,何咯,2010-08-12,26.8,22.3,31.5,,5,13,5.7,3.7,230,22.4,52,78.1,2.5,
236,何咯,2010-08-13,27,25,29.3,,5.5,12,15.2,7.1,230,24.5,75,86.5,0,
236,何咯,2010-08-14,27.4,25.4,29.2,,13.5,27,9,5,160,24.2,74,83.4,.6,
236,何咯,2010-08-15,27.3,24.7,30.4,,16.5,35.5,9.8,5.6,200,24.3,70,84,.5,
236,何咯,2010-08-16,24.5,22,28.2,,1,1.5,5.8,3.1,110,22,67,86.4,.5,
236,何咯,2010-08-17,26.5,21.7,32.1,,15.5,36,7.9,4.4,360,21.6,52,76.8,7.2,
236,何咯,2010-08-18,28,24.3,33,,.1,.2,6.4,3.8,270,23.7,56,78.6,7.9,
236,何咯,2010-08-19,29.1,24.4,34.5,,,,4.7,2.6,180,23.2,45,72.3,10.8,
236,何咯,2010-08-20,28.6,24.5,33.6,,,,6.3,4,230,23.4,55,75.3,8.9,
236,何咯,2010-08-21,28,24,33.9,,,,5.2,2.9,270,23,51,76.4,9,
236,何咯,2010-08-22,28.2,23.7,33.6,,,,5.9,3.5,290,23.1,52,75.4,7.1,
236,何咯,2010-08-23,27,25.3,30.4,,.1,.1,7.6,5,160,23.6,66,82,.4,
236,何咯,2010-08-24,26.5,24.7,30.3,,4.5,16,5.7,3.9,290,23.6,64,84.8,.8,
236,何咯,2010-08-25,25.7,23.6,30,,6.5,7.5,8.4,5.4,140,22.9,70,85.3,.1,
236,何咯,2010-08-26,25.6,23.9,29.5,,3,4,5.5,3.2,160,22.8,66,84.9,2.6,
236,何咯,2010-08-27,26.8,22.4,31.5,,,,5.6,3.4,160,22.6,58,79.1,4.2,
236,何咯,2010-08-28,26.6,24.5,30.3,,2.5,3.5,9.8,5.4,50,23,62,81.5,1.2,
236,何咯,2010-08-29,25.4,23.6,27.5,,8,15,7.5,4.2,110,23.2,77,88.1,0,
236,何咯,2010-08-30,26.1,24,29.4,,.1,.2,3.9,2.3,160,23.1,66,84.5,.2,
236,何咯,2010-08-31,25.3,22.9,30.6,,19.5,47,6.8,3.6,50,22.9,63,87.6,.5,
236,何咯,2010-09-01,27.1,23.5,32.6,,2,5.5,7.3,3.8,50,22.9,56,79.5,6.2,
236,何咯,2010-09-02,26.5,23.9,29.4,,3,6.5,16.9,9.6,250,22.3,64,78.4,4,
236,何咯,2010-09-03,27.1,23.8,33,,4.5,8,7.3,4.5,230,22.1,54,75,6.4,
236,何咯,2010-09-04,27.2,22.9,32.8,,,,4.5,2.8,230,21.5,47,72.4,8.7,
236,何咯,2010-09-05,26.4,23.4,33.8,,2.5,3,8.2,4.8,20,21.7,49,77.4,6.3,
236,何咯,2010-09-06,25.2,23.2,29.2,,2,3.8,6.8,4,90,21.4,65,79.8,.7,
236,何咯,2010-09-07,25.2,23.1,27.8,,.4,.4,6.8,3.8,70,19.8,60,72.5,1.1,
236,何咯,2010-09-08,22.8,21.9,24.9,,.1,.1,5.8,3.6,50,18,67,75,0,
236,何咯,2010-09-09,23.8,20.9,26.4,,1,1.5,4.9,2.3,50,20.1,73,80.1,0,
236,何咯,2010-09-10,26,23.9,30.6,,.5,1.5,8.3,5,160,21.3,64,76,2.1,
236,何咯,2010-09-11,25.1,23.8,26.3,,7,24.5,11.2,6.1,250,22.2,79,84.3,0,
236,何咯,2010-09-12,24.3,20.5,28.4,,4,10.5,6.6,3.9,290,19.7,55,77.3,5.3,
236,何咯,2010-09-13,23.4,19.9,29.2,,,,5.2,3.2,290,18.6,49,75.8,5.6,
236,何咯,2010-09-14,23.6,20,29.1,,,,3.7,2.6,50,18.7,48,76.1,2.7,
236,何咯,2010-09-15,23.8,19.7,30.1,,,,5.8,3.5,50,16.4,33,67.1,10.3,
236,何咯,2010-09-16,23.3,17.3,31.2,,,,6,3.3,50,16.2,32,67.3,10.2,
236,何咯,2010-09-17,22.8,16.1,31.6,,,,5,2.4,20,14.9,28,64.9,10.7,
236,何咯,2010-09-18,23.4,16.7,31.2,,,,5.5,3.7,290,15.7,30,65.8,11.1,
236,何咯,2010-09-19,22.8,19,27,,.1,.1,3.6,2.3,140,18,56,75.8,.3,
